CLR,FAT,SNF,RATE
12,9.6,5.7,55.55
12,9.6,5.8,55.77
13,9.6,5.9,55.98
13,9.6,6,56.2
13,9.6,6.1,56.42
14,9.6,6.2,56.63
14,9.6,6.3,56.85
15,9.6,6.4,57.07
15,9.6,6.5,57.28
15,9.6,6.6,57.5
16,9.6,6.7,57.72
16,9.6,6.8,57.93
17,9.6,6.9,58.15
17,9.6,7,58.37
17,9.6,7.1,58.58
18,9.6,7.2,58.8
18,9.6,7.3,59.02
19,9.6,7.4,59.23
19,9.6,7.5,59.45
19,9.6,7.6,59.67
20,9.6,7.7,59.88
20,9.6,7.8,60.1
21,9.6,7.9,60.32
21,9.6,8,60.53
21,9.6,8.1,60.75
22,9.6,8.2,60.97
22,9.6,8.3,61.18
23,9.6,8.4,61.4
23,9.6,8.5,61.62
23,9.6,8.6,61.83
24,9.6,8.7,62.05
24,9.6,8.8,62.27
25,9.6,8.9,62.48
25,9.6,9,62.7
25,9.6,9.1,62.92
26,9.6,9.2,63.13
26,9.6,9.3,63.35
27,9.6,9.4,63.57
27,9.6,9.5,63.78
27,9.6,9.6,64
28,9.6,9.7,64.22
28,9.6,9.8,64.43
29,9.6,9.9,64.65
29,9.6,10,64.87
0,9.7,2,47.98
0,9.7,2.1,48.2
0,9.7,2.2,48.42
0,9.7,2.3,48.63
0,9.7,2.4,48.85
0,9.7,2.5,49.07
0,9.7,2.6,49.28
0,9.7,2.7,49.5
0,9.7,2.8,49.72
1,9.7,2.9,49.93
1,9.7,3,50.15
1,9.7,3.1,50.37
2,9.7,3.2,50.58
2,9.7,3.3,50.8
3,9.7,3.4,51.02
3,9.7,3.5,51.23
3,9.7,3.6,51.45
4,9.7,3.7,51.67
4,9.7,3.8,51.88
5,9.7,3.9,52.1
5,9.7,4,52.32
5,9.7,4.1,52.53
6,9.7,4.2,52.75
6,9.7,4.3,52.97
7,9.7,4.4,53.18
7,9.7,4.5,53.4
7,9.7,4.6,53.62
8,9.7,4.7,53.83
8,9.7,4.8,54.05
9,9.7,4.9,54.27
9,9.7,5,54.48
9,9.7,5.1,54.7
10,9.7,5.2,54.92
10,9.7,5.3,55.13
11,9.7,5.4,55.35
11,9.7,5.5,55.57
11,9.7,5.6,55.78
12,9.7,5.7,56
12,9.7,5.8,56.22
13,9.7,5.9,56.43
13,9.7,6,56.65
13,9.7,6.1,56.87
14,9.7,6.2,57.08
14,9.7,6.3,57.3
15,9.7,6.4,57.52
15,9.7,6.5,57.73
15,9.7,6.6,57.95
16,9.7,6.7,58.17
16,9.7,6.8,58.38
17,9.7,6.9,58.6
17,9.7,7,58.82
17,9.7,7.1,59.03
18,9.7,7.2,59.25
18,9.7,7.3,59.47
19,9.7,7.4,59.68
19,9.7,7.5,59.9
19,9.7,7.6,60.12
20,9.7,7.7,60.33
20,9.7,7.8,60.55
21,9.7,7.9,60.77
21,9.7,8,60.98
21,9.7,8.1,61.2
22,9.7,8.2,61.42
22,9.7,8.3,61.63
23,9.7,8.4,61.85
23,9.7,8.5,62.07
23,9.7,8.6,62.28
24,9.7,8.7,62.5
24,9.7,8.8,62.72
25,9.7,8.9,62.93
25,9.7,9,63.15
25,9.7,9.1,63.37
26,9.7,9.2,63.58
26,9.7,9.3,63.8
27,9.7,9.4,64.02
27,9.7,9.5,64.23
27,9.7,9.6,64.45
28,9.7,9.7,64.67
28,9.7,9.8,64.88
29,9.7,9.9,65.1
29,9.7,10,65.32
0,9.8,2,48.43
0,9.8,2.1,48.65
0,9.8,2.2,48.87
0,9.8,2.3,49.08
0,9.8,2.4,49.3
0,9.8,2.5,49.52
0,9.8,2.6,49.73
0,9.8,2.7,49.95
0,9.8,2.8,50.17
0,9.8,2.9,50.38
1,9.8,3,50.6
1,9.8,3.1,50.82
2,9.8,3.2,51.03
2,9.8,3.3,51.25
2,9.8,3.4,51.47
3,9.8,3.5,51.68
3,9.8,3.6,51.9
4,9.8,3.7,52.12
4,9.8,3.8,52.33
4,9.8,3.9,52.55
5,9.8,4,52.77
5,9.8,4.1,52.98
6,9.8,4.2,53.2
6,9.8,4.3,53.42
6,9.8,4.4,53.63
7,9.8,4.5,53.85
7,9.8,4.6,54.07
8,9.8,4.7,54.28
8,9.8,4.8,54.5
8,9.8,4.9,54.72
9,9.8,5,54.93
9,9.8,5.1,55.15
10,9.8,5.2,55.37
10,9.8,5.3,55.58
10,9.8,5.4,55.8
11,9.8,5.5,56.02
11,9.8,5.6,56.23
12,9.8,5.7,56.45
12,9.8,5.8,56.67
12,9.8,5.9,56.88
13,9.8,6,57.1
13,9.8,6.1,57.32
14,9.8,6.2,57.53
14,9.8,6.3,57.75
14,9.8,6.4,57.97
15,9.8,6.5,58.18
15,9.8,6.6,58.4
16,9.8,6.7,58.62
16,9.8,6.8,58.83
16,9.8,6.9,59.05
17,9.8,7,59.27
17,9.8,7.1,59.48
18,9.8,7.2,59.7
18,9.8,7.3,59.92
18,9.8,7.4,60.13
19,9.8,7.5,60.35
19,9.8,7.6,60.57
20,9.8,7.7,60.78
20,9.8,7.8,61
20,9.8,7.9,61.22
21,9.8,8,61.43
21,9.8,8.1,61.65
22,9.8,8.2,61.87
22,9.8,8.3,62.08
22,9.8,8.4,62.3
23,9.8,8.5,62.52
23,9.8,8.6,62.73
24,9.8,8.7,62.95
24,9.8,8.8,63.17
24,9.8,8.9,63.38
25,9.8,9,63.6
25,9.8,9.1,63.82
26,9.8,9.2,64.03
26,9.8,9.3,64.25
26,9.8,9.4,64.47
27,9.8,9.5,64.68
27,9.8,9.6,64.9
28,9.8,9.7,65.12
28,9.8,9.8,65.33
28,9.8,9.9,65.55
29,9.8,10,65.77
0,9.9,2,48.88
0,9.9,2.1,49.1
0,9.9,2.2,49.32
0,9.9,2.3,49.53
0,9.9,2.4,49.75
0,9.9,2.5,49.97
0,9.9,2.6,50.18
0,9.9,2.7,50.4
0,9.9,2.8,50.62
0,9.9,2.9,50.83
1,9.9,3,51.05
1,9.9,3.1,51.27
2,9.9,3.2,51.48
2,9.9,3.3,51.7
2,9.9,3.4,51.92
3,9.9,3.5,52.13
3,9.9,3.6,52.35
4,9.9,3.7,52.57
4,9.9,3.8,52.78
4,9.9,3.9,53
5,9.9,4,53.22
5,9.9,4.1,53.43
6,9.9,4.2,53.65
6,9.9,4.3,53.87
6,9.9,4.4,54.08
7,9.9,4.5,54.3
7,9.9,4.6,54.52
8,9.9,4.7,54.73
8,9.9,4.8,54.95
8,9.9,4.9,55.17
9,9.9,5,55.38
9,9.9,5.1,55.6
10,9.9,5.2,55.82
10,9.9,5.3,56.03
10,9.9,5.4,56.25
11,9.9,5.5,56.47
11,9.9,5.6,56.68
12,9.9,5.7,56.9
12,9.9,5.8,57.12
12,9.9,5.9,57.33
13,9.9,6,57.55
13,9.9,6.1,57.77
14,9.9,6.2,57.98
14,9.9,6.3,58.2
14,9.9,6.4,58.42
15,9.9,6.5,58.63
15,9.9,6.6,58.85
16,9.9,6.7,59.07
16,9.9,6.8,59.28
16,9.9,6.9,59.5
17,9.9,7,59.72
17,9.9,7.1,59.93
18,9.9,7.2,60.15
18,9.9,7.3,60.37
18,9.9,7.4,60.58
19,9.9,7.5,60.8
19,9.9,7.6,61.02
20,9.9,7.7,61.23
20,9.9,7.8,61.45
20,9.9,7.9,61.67
21,9.9,8,61.88
21,9.9,8.1,62.1
22,9.9,8.2,62.32
22,9.9,8.3,62.53
22,9.9,8.4,62.75
23,9.9,8.5,62.97
23,9.9,8.6,63.18
24,9.9,8.7,63.4
24,9.9,8.8,63.62
24,9.9,8.9,63.83
25,9.9,9,64.05
25,9.9,9.1,64.27
26,9.9,9.2,64.48
26,9.9,9.3,64.7
26,9.9,9.4,64.92
27,9.9,9.5,65.13
27,9.9,9.6,65.35
28,9.9,9.7,65.57
28,9.9,9.8,65.78
28,9.9,9.9,66
29,9.9,10,66.22
0,10,2,49.33
0,10,2.1,49.55
0,10,2.2,49.77
0,10,2.3,49.98
0,10,2.4,50.2
0,10,2.5,50.42
0,10,2.6,50.63
0,10,2.7,50.85
0,10,2.8,51.07
0,10,2.9,51.28
1,10,3,51.5
1,10,3.1,51.72
2,10,3.2,51.93
2,10,3.3,52.15
2,10,3.4,52.37
3,10,3.5,52.58
3,10,3.6,52.8
4,10,3.7,53.02
4,10,3.8,53.23
4,10,3.9,53.45
5,10,4,53.67
5,10,4.1,53.88
6,10,4.2,54.1
6,10,4.3,54.32
6,10,4.4,54.53
7,10,4.5,54.75
7,10,4.6,54.97
8,10,4.7,55.18
8,10,4.8,55.4
8,10,4.9,55.62
9,10,5,55.83
9,10,5.1,56.05
10,10,5.2,56.27
10,10,5.3,56.48
10,10,5.4,56.7
11,10,5.5,56.92
11,10,5.6,57.13
12,10,5.7,57.35
12,10,5.8,57.57
12,10,5.9,57.78
13,10,6,58
13,10,6.1,58.22
14,10,6.2,58.43
14,10,6.3,58.65
14,10,6.4,58.87
15,10,6.5,59.08
15,10,6.6,59.3
16,10,6.7,59.52
16,10,6.8,59.73
16,10,6.9,59.95
17,10,7,60.17
17,10,7.1,60.38
18,10,7.2,60.6
18,10,7.3,60.82
18,10,7.4,61.03
19,10,7.5,61.25
19,10,7.6,61.47
20,10,7.7,61.68
20,10,7.8,61.9
20,10,7.9,62.12
21,10,8,62.33
21,10,8.1,62.55
22,10,8.2,62.77
22,10,8.3,62.98
22,10,8.4,63.2
23,10,8.5,63.42
23,10,8.6,63.63
24,10,8.7,63.85
24,10,8.8,64.07
24,10,8.9,64.28
25,10,9,64.5
25,10,9.1,64.72
26,10,9.2,64.93
26,10,9.3,65.15
26,10,9.4,65.37
27,10,9.5,65.58
27,10,9.6,65.8
28,10,9.7,66.02
28,10,9.8,66.23
28,10,9.9,66.45
29,10,10,66.67
